SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,
14/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,(vau),,,1.6,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
15/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.8,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
16/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,1.8,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
17/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,1.6,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.2,,
18/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,1,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.1,,
19/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
20/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.6,,,,0.1,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.4,,
21/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.5,,,,1.9,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
22/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.7,,,,1.7,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
23/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.5,,,,1.5,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
24/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.1,,,,0.8,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.5,,
25/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.1,,,,0.3,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.3,,
26/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.2,,,,0.1,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.1,,
27/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.8,,,,0.1,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.1,,
28/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.1,,,,0,(vau),,,,,,,,,,,,,,,0.4,(vau),,,0.1,,
29/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
30/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
31/10/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.2,,,,0.1,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
01/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.1,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.1,,
02/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
03/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
04/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.1,,
05/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,(vau),,,1.1,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.3,,
06/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0,,
07/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0,,
08/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,(vau),,,1.1,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.3,,
09/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0.1,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.2,,
10/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.1,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0,,
11/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.1,,
12/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1,(vau),,,1.1,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.6,,
13/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3,(vau),,,0.4,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.5,,
14/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,(vau),,,1.4,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.7,,
15/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,32,(vau),,,0.6,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.3,,
16/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.5,,
17/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,(vau),,,0.2,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0,,
18/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.3,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0,,
19/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.3,,,,0,(vau),,,,,,,,,,,,,,,0,(vau),,,0.1,,
20/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.3,,
21/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,0.1,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.2,,
22/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,(vau),,,0.4,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.3,,
23/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,0.5,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.1,,
24/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.1,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0,,
25/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,(vau),,,0.1,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.2,,
26/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,(vau),,,0.2,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
27/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,(vau),,,0.1,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0,,
28/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,(vau),,,0.3,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0,,
29/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,(vau),,,2,,,,0,(vau),,,,,,,,,,,,,,,0.5,(vau),,,0.4,,
30/11/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,(vau),,,0.3,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.1,,
01/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,(vau),,,0.4,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.1,,
02/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,(vau),,,0.1,,,,0.1,(vau),,,,,,,,,,,,,,,0.5,(vau),,,0,,
03/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,(vau),,,1,,,,0,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
04/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0,,
05/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,(vau),,,0.2,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
06/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,48,(vau),,,1.7,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
07/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
08/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
09/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.2,,
10/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.1,,,,0.1,(vau),,,,,,,,,,,,,,,0.4,(vau),,,0,,
11/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.9,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0,,
12/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.1,,
13/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.6,,
14/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.7,,
15/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,,,0,(vau),,,,,,,,,,,,,,,0.1,(vau),,,0.7,,
16/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,(vau),,,2.5,,,,44.9,(vau),,,,,,,,,,,,,,,0.8,(vau),,,0.1,,
17/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,(vau),,,1.9,,,,5.7,(vau),,,,,,,,,,,,,,,0.8,(vau),,,0.2,,
18/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.7,,,,1.6,(vau),,,,,,,,,,,,,,,0.5,(vau),,,0.2,,
19/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,,,0.9,(vau),,,,,,,,,,,,,,,0.3,(vau),,,0.7,,
20/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,,,0.4,(vau),,,,,,,,,,,,,,,0.6,(vau),,,0.3,,
21/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,(vau),,,2.2,,,,5.5,(vau),,,,,,,,,,,,,,,5.9,(vau),,,0.1,,
22/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2,(vau),,,1.9,,,,3.7,(vau),,,,,,,,,,,,,,,15.5,(vau),,,0.6,,
23/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,(vau),,,0.9,,,,1.3,(vau),,,,,,,,,,,,,,,9,(vau),,,0.1,,
24/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,(vau),,,1.6,,,,1,(vau),,,,,,,,,,,,,,,8.1,(vau),,,0.4,,
25/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,(vau),,,0.9,,,,0.7,(vau),,,,,,,,,,,,,,,8.5,(vau),,,0.2,,
26/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.3,,,,0.2,(vau),,,,,,,,,,,,,,,4.7,(vau),,,0.2,,
27/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,,,0.1,(vau),,,,,,,,,,,,,,,5.4,(vau),,,0.2,,
28/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,(vau),,,1.1,,,,0.1,(vau),,,,,,,,,,,,,,,3.8,(vau),,,0.6,,
29/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8,(vau),,,3.1,,,,0.1,(vau),,,,,,,,,,,,,,,2.4,(vau),,,0.7,,
30/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,1.6,(vau),,,0.6,,
31/12/2009 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,(vau),,,,,,,,,,,,,,,1.4,(vau),,,0.2,,
01/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,,,,,,,,,,,,,1,(vau),,,0.4,,
02/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,1.5,(vau),,,0.1,,
03/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,1.5,(vau),,,0.5,,
04/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,0.6,(vau),,,0.1,,
05/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,0.7,(vau),,,0.2,,
06/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,0.4,(vau),,,0.3,,
07/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,0.7,(vau),,,0.4,,
08/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,0.6,(vau),,,1,,
09/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,(vau),,,,,,,,,,,,,,,2.1,(vau),,,0.2,,
10/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9,(vau),,,,,,,,,,,,,,,0.2,(vau),,,0.1,,
11/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,(vau),,,,,,,,,,,,,,,9.2,(vau),,,0.2,,
12/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,(vau),,,,,,,,,,,,,,,17.3,(vau),,,0.2,,
13/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,(vau),,,,,,,,,,,,,,,7.6,(vau),,,0.3,,
14/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,(vau),,,,,,,,,,,,,,,7.4,(vau),,,0.8,,
15/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,(vau),,,,,,,,,,,,,,,5.6,(vau),,,0.2,,
16/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,,,,,,,,,,,,,4.1,(vau),,,0.5,,
17/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,,,,,,,,,,,,,3.7,(vau),,,0.1,,
18/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,(vau),,,,,,,,,,,,,,,2.5,(vau),,,0,,
19/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,(vau),,,,,,,,,,,,,,,2.6,(vau),,,0.4,,
20/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,(vau),,,,,,,,,,,,,,,2,(vau),,,0.2,,
21/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,1.7,(vau),,,0,,
22/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,1.9,(vau),,,0.1,,
23/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,1.7,(vau),,,0.2,,
24/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,1.5,(vau),,,0.4,,
25/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,1.1,(vau),,,0.9,,
26/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0.8,(vau),,,0.7,,
27/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,1,(vau),,,1.4,,
28/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0.8,(vau),,,0.9,,
29/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0.7,(vau),,,0.5,,
30/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,0.7,(vau),,,0.2,,
31/01/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,0.8,(vau),,,0.1,,
01/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,0.5,(vau),,,0.2,,
02/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,0.5,(vau),,,0.3,,
03/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,1.4,(vau),,,0.1,,
04/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,(vau),,,,,,,,,,,,,,,1.4,(vau),,,0.1,,
05/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,(vau),,,,,,,,,,,,,,,,,,,,,
06/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,,,,,,,
07/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
08/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,(vau),,,,,,,,,,,,,,,,,,,,,
09/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,(vau),,,,,,,,,,,,,,,,,,,,,
10/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,(vau),,,,,,,,,,,,,,,,,,,,,
11/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,(vau),,,,,,,,,,,,,,,,,,,,,
12/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
13/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
14/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
15/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,(vau),,,,,,,,,,,,,,,,,,,,,
16/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,(vau),,,,,,,,,,,,,,,,,,,,,
17/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,(vau),,,,,,,,,,,,,,,,,,,,,
18/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,(vau),,,,,,,,,,,,,,,,,,,,,
19/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,(vau),,,,,,,,,,,,,,,,,,,,,
20/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,,,,,,,
21/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,(vau),,,,,,,,,,,,,,,,,,,,,
22/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,(vau),,,,,,,,,,,,,,,,,,,,,
23/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,(vau),,,,,,,,,,,,,,,,,,,,,
24/02/2010 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,(vau),,,,,,,,,,,,,,,,,,,,,
08/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,(vau),,,0.2,,
09/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,(vau),,,0.2,,
10/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.1,,
11/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,(vau),,,0.3,,
12/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,(vau),,,0.1,,
13/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,(vau),,,0.4,,
14/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,(vau),,,0.6,,
15/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,(vau),,,0.1,,
16/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,(vau),,,0.1,,
17/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,(vau),,,0.1,,
18/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0,,
19/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,(vau),,,0.2,,
20/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,(vau),,,0.1,,
21/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.1,,
22/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,(vau),,,0,,
23/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,(vau),,,0.2,,
24/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,(vau),,,0.7,,
25/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.4,,
26/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.1,,
27/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0,,
28/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,(vau),,,0.7,,
29/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,(vau),,,0.1,,
30/11/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
01/12/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.1,,
02/12/2014 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.7,,,,,,,,,,,,0,(vau),,,0.9,,
