SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,HERDADE DE VALADA (26M/01C),,HERDADE DE VALADA (26M/01C),,HERDADE DE VALADA (26M/01C),,HERDADE DE VALADA (26M/01C),,IDANHA-A-VELHA (14O/01UG),,IDANHA-A-VELHA (14O/01UG),,IDANHA-A-VELHA (14O/01UG),,IDANHA-A-VELHA (14O/01UG),,ISNA (14J/02UG),,ISNA (14J/02UG),,ISNA (14J/02UG),,ISNA (14J/02UG),,IZEDA (04Q/01UG),,IZEDA (04Q/01UG),,IZEDA (04Q/01UG),,IZEDA (04Q/01UG),,
08/10/2019 09:00,37,(vau),0,(vau),23.7,(vau),0.5,,,,,,,,,,,,0,(vau),,,1.5,,,,0,(vau),,,1.1,,
09/10/2019 09:00,49,(vau),0,(vau),24.3,(vau),0.7,,,,,,,,,,,,0,(vau),,,1.2,,,,0,(vau),,,2.2,,
10/10/2019 09:00,51,(vau),0,(vau),20.3,(vau),0.5,,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,1.6,,
11/10/2019 09:00,50,(vau),0,(vau),22,(vau),0.8,,,,,,,,,,,,0,(vau),,,1.6,,,,0,(vau),,,1.1,,
12/10/2019 09:00,64,(vau),0,(vau),22.3,(vau),2.2,,,,,,,,,,,,0,(vau),,,1.1,,,,0,(vau),,,1.3,,
13/10/2019 09:00,69,(vau),0,(vau),19,(vau),1.7,,,,,,,,,,,,1.1,(vau),,,2.9,,,,0,(vau),,,3.4,,
14/10/2019 09:00,69,(vau),5,(vau),19.5,(vau),1.3,,,,,,,,,,,,14.1,(vau),,,2.2,,,,8.2,(vau),,,3.1,,
15/10/2019 09:00,85,(vau),2.1,(vau),12.3,(vau),0.6,,,,,,,,,,,,4.3,(vau),,,2.2,,,,8,(vau),,,1.9,,
16/10/2019 09:00,71,(vau),0.1,(vau),12.8,(vau),0.2,,,,,,,,,,,,0.2,(vau),,,1.2,,,,0,(vau),,,1.9,,
17/10/2019 09:00,68,(vau),0,(vau),15.1,(vau),0.4,,,,,,,,,,,,19.2,(vau),,,3,,,,17.5,(vau),,,2.1,,
18/10/2019 09:00,79,(vau),0.1,(vau),18.9,(vau),0.8,,,,,,,,,,,,15.5,(vau),,,2.7,,,,6.5,(vau),,,1.9,,
19/10/2019 09:00,69,(vau),0.4,(vau),16.8,(vau),1,,,,,,,,,,,,1.7,(vau),,,2.2,,,,0.5,(vau),,,2.3,,
20/10/2019 09:00,89,(vau),8.9,(vau),14.1,(vau),1.3,,,,,,,,,,,,16.3,(vau),,,2.8,,,,25,(vau),,,2.2,,
21/10/2019 09:00,80,(vau),0.1,(vau),11.1,(vau),0.4,,,,,,,,,,,,0.3,(vau),,,1.2,,,,0,(vau),,,1,,
22/10/2019 09:00,76,(vau),0.1,(vau),11.5,(vau),0.3,,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,1.2,,
23/10/2019 09:00,73,(vau),0.9,(vau),12.3,(vau),0.3,,,,,,,,,,,,0,(vau),,,1.2,,,,3.8,(vau),,,1.2,,
24/10/2019 09:00,79,(vau),0.5,(vau),12.2,(vau),0.8,,,,,,,,,,,,0,(vau),,,1.7,,,,12.1,(vau),,,1.7,,
25/10/2019 09:00,69,(vau),0,(vau),13.3,(vau),0.4,,,,,,,,,,,,0.3,(vau),,,1.2,,,,0.1,(vau),,,0.9,,
26/10/2019 09:00,53,(vau),0,(vau),16.3,(vau),1.1,,,,,,,,,,,,0.2,(vau),,,1.6,,,,0,(vau),,,0.7,,
27/10/2019 09:00,46,(vau),0,(vau),17.5,(vau),1.1,,,,,,,,,,,,0,(vau),,,1.6,,,,0,(vau),,,0.7,,
28/10/2019 09:00,79,(vau),0.3,(vau),18.3,(vau),1.6,,,,,,,,,,,,0.4,(vau),,,0.8,,,,0.2,(vau),,,0.6,,
29/10/2019 09:00,89,(vau),4.5,(vau),17.9,(vau),0.7,,,,,,,,,,,,5,(vau),,,0.7,,,,0.2,(vau),,,1.1,,
30/10/2019 09:00,87,(vau),0.2,(vau),18.5,(vau),0.2,,,,,,,,,,,,2.6,(vau),,,0.5,,,,0.9,(vau),,,0.5,,
31/10/2019 09:00,89,(vau),0.7,(vau),19.5,(vau),0.5,,,,,,,,,,,,15.1,(vau),,,2.4,,,,2.8,(vau),,,1.4,,
01/11/2019 09:00,93,(vau),0.3,(vau),19.6,(vau),0.7,,,,,,,,,,,,3.6,(vau),,,2.6,,,,1.3,(vau),,,1.6,,
02/11/2019 09:00,86,(vau),0.8,(vau),19.2,(vau),1.2,,,,,,,,,,,,13.9,(vau),,,4,,,,3.6,(vau),,,3.3,,
03/11/2019 09:00,83,(vau),0.6,(vau),17.5,(vau),2.2,,,,,,,,,,,,16.5,(vau),,,3.6,,,,0.5,(vau),,,4.7,,
04/11/2019 09:00,85,(vau),1.7,(vau),16.7,(vau),1,,,,,,,,,,,,6.9,(vau),,,3.6,,,,0.7,(vau),,,4.6,,
05/11/2019 09:00,86,(vau),1.1,(vau),14.3,(vau),1.2,,,,,,,,,,,,13.4,(vau),,,3.5,,,,0.6,(vau),,,3.7,,
06/11/2019 09:00,80,(vau),0.3,(vau),12.7,(vau),1,,,,0.4,(vau),,,0.7,,,,0.3,(vau),,,1.6,,,,0,(vau),,,2.7,,
07/11/2019 09:00,81,(vau),3.2,(vau),14.4,(vau),0.6,,,,0.5,(vau),,,0.7,,,,7.6,(vau),,,2,,,,1.1,(vau),,,2.6,,
08/11/2019 09:00,73,(vau),0.3,(vau),12.3,(vau),0.5,,,,0.2,(vau),,,1,,,,1.1,(vau),,,2.3,,,,1,(vau),,,3,,
09/11/2019 09:00,69,(vau),0,(vau),9.3,(vau),0.4,,,,0.1,(vau),,,0.4,,,,0.1,(vau),,,1.4,,,,0.1,(vau),,,2.8,,
10/11/2019 09:00,76,(vau),0.1,(vau),12.9,(vau),1.3,,,,0.8,(vau),,,0.3,,,,6.5,(vau),,,2.3,,,,3.5,(vau),,,2.1,,
11/11/2019 09:00,81,(vau),1.1,(vau),13.3,(vau),0.7,,,,0.1,(vau),,,0.3,,,,2.3,(vau),,,1.9,,,,0,(vau),,,2.8,,
12/11/2019 09:00,88,(vau),0.2,(vau),11.7,(vau),0.6,,,,0,(vau),,,0.8,,,,0.3,(vau),,,1.5,,,,0,(vau),,,1.3,,
13/11/2019 09:00,75,(vau),0.9,(vau),14.3,(vau),1.5,,,,0.1,(vau),,,1.3,,,,9.1,(vau),,,4,,,,8.7,(vau),,,2.6,,
14/11/2019 09:00,81,(vau),0.3,(vau),13.8,(vau),1.4,,,,0.1,(vau),,,1.2,,,,8.6,(vau),,,3.7,,,,4.4,(vau),,,3.6,,
15/11/2019 09:00,81,(vau),1.1,(vau),8.8,(vau),1.4,,,,0.1,(vau),,,1.1,,,,6.5,(vau),,,3.6,,,,4.5,(vau),,,3.4,,
16/11/2019 09:00,70,(vau),0.1,(vau),6.5,(vau),0.4,,,,0.1,(vau),,,0.7,,,,0,(vau),,,1.4,,,,0,(vau),,,2,,
17/11/2019 09:00,70,(vau),1.4,(vau),8.5,(vau),0.5,,,,2.7,(vau),,,0.5,,,,4.3,(vau),,,1.6,,,,0.1,(vau),,,1.6,,
18/11/2019 09:00,88,(vau),3.3,(vau),11.7,(vau),1.5,,,,2.3,(vau),,,0.3,,,,6.5,(vau),,,1.9,,,,0.1,(vau),,,1.8,,
19/11/2019 09:00,83,(vau),0,(vau),7.7,(vau),0.1,,,,0.1,(vau),,,0.4,,,,0.2,(vau),,,1,,,,0,(vau),,,1,,
20/11/2019 09:00,77,(vau),9.3,(vau),10.1,(vau),0.9,,,,16.6,(vau),,,0.4,,,,13.3,(vau),,,1.1,,,,7.4,(vau),,,0.4,,
21/11/2019 09:00,92,(vau),3.8,(vau),11.6,(vau),0.9,,,,3.1,(vau),,,0.6,,,,8.5,(vau),,,1.1,,,,3.7,(vau),,,1.6,,
22/11/2019 09:00,95,(vau),8.7,(vau),12.4,(vau),1.1,,,,12.3,(vau),,,0.8,,,,26.7,(vau),,,2.7,,,,4.3,(vau),,,1.7,,
23/11/2019 09:00,87,(vau),14.6,(vau),13.1,(vau),2.8,,,,3.8,(vau),,,2.2,,,,24.9,(vau),,,4.2,,,,2.7,(vau),,,4.9,,
24/11/2019 09:00,84,(vau),0.1,(vau),9,(vau),0.4,,,,0,(vau),,,0.5,,,,1.9,(vau),,,1.8,,,,0.1,(vau),,,2,,
25/11/2019 09:00,86,(vau),1.3,(vau),13.4,(vau),0.6,,,,3.5,(vau),,,0.4,,,,20,(vau),,,3,,,,4.2,(vau),,,2.1,,
26/11/2019 09:00,91,(vau),1.6,(vau),15.3,(vau),0.6,,,,1.6,(vau),,,0.7,,,,16.8,(vau),,,3.3,,,,1.5,(vau),,,2.1,,
27/11/2019 09:00,89,(vau),5,(vau),15.5,(vau),1.2,,,,6.8,(vau),,,1,,,,19,(vau),,,3.4,,,,4.3,(vau),,,3.7,,
28/11/2019 09:00,87,(vau),0.1,(vau),12.7,(vau),0.7,,,,0.3,(vau),,,0.8,,,,4,(vau),,,2.7,,,,0.4,(vau),,,3.6,,
29/11/2019 09:00,87,(vau),0.2,(vau),13,(vau),0.5,,,,0.2,(vau),,,1,,,,8.1,(vau),,,4.4,,,,9.3,(vau),,,2.2,,
30/11/2019 09:00,85,(vau),0.1,(vau),12.7,(vau),0.2,,,,0.5,(vau),,,0.6,,,,11.4,(vau),,,3.9,,,,12.7,(vau),,,2.1,,
01/12/2019 09:00,92,(vau),1,(vau),13.1,(vau),0.8,,,,2.3,(vau),,,0.8,,,,13.4,(vau),,,3.6,,,,10.8,(vau),,,2.2,,
02/12/2019 09:00,90,(vau),3.4,(vau),10.8,(vau),1.8,,,,3.2,(vau),,,1.4,,,,6.1,(vau),,,2.5,,,,0,(vau),,,1.3,,
03/12/2019 09:00,77,(vau),0.1,(vau),10.6,(vau),3.1,,,,0,(vau),,,1.1,,,,0,(vau),,,2.8,,,,0,(vau),,,1.7,,
04/12/2019 09:00,81,(vau),0.1,(vau),8.7,(vau),1,,,,0,(vau),,,0.2,,,,1.5,(vau),,,1.3,,,,0,(vau),,,1.3,,
05/12/2019 09:00,90,(vau),0.1,(vau),7.9,(vau),0.4,,,,0,(vau),,,0.3,,,,0,(vau),,,2.4,,,,0,(vau),,,0.5,,
06/12/2019 09:00,73,(vau),0.3,(vau),11.2,(vau),2,,,,,,,,,,,,0,(vau),,,2.4,,,,0,(vau),,,1,,
07/12/2019 09:00,79,(vau),0,(vau),10.6,(vau),1.3,,,,,,,,,,,,0.3,(vau),,,1.2,,,,0.1,(vau),,,0.3,,
08/12/2019 09:00,82,(vau),0,(vau),9.1,(vau),0.5,,,,,,,,,,,,0.1,(vau),,,0.9,,,,0.2,(vau),,,0.4,,
09/12/2019 09:00,90,(vau),0.5,(vau),13.7,(vau),0.3,,,,,,,,,,,,0.6,(vau),,,1.8,,,,0.7,(vau),,,0.9,,
10/12/2019 09:00,85,(vau),0.2,(vau),9.8,(vau),0.6,,,,0,(vau),,,0.2,,,,0,(vau),,,1.7,,,,0.1,(vau),,,0.3,,
11/12/2019 09:00,91,(vau),0.2,(vau),7.2,(vau),0.3,,,,0.8,(vau),,,0.1,,,,3.5,(vau),,,1.2,,,,1.4,(vau),,,0.5,,
12/12/2019 09:00,82,(vau),0.2,(vau),7.7,(vau),0.7,,,,0.2,(vau),,,0.6,,,,1.8,(vau),,,2.8,,,,0.8,(vau),,,2.1,,
13/12/2019 09:00,85,(vau),0,(vau),12.9,(vau),2.6,,,,0.2,(vau),,,2.1,,,,13.6,(vau),,,4.3,,,,2.4,(vau),,,3.7,,
14/12/2019 09:00,89,(vau),0,(vau),12.6,(vau),1.3,,,,0,(vau),,,1,,,,2.4,(vau),,,2.9,,,,0,(vau),,,3.3,,
15/12/2019 09:00,87,(vau),0,(vau),12.4,(vau),0.6,,,,0.7,(vau),,,0.7,,,,3,(vau),,,2.4,,,,0.2,(vau),,,3.6,,
16/12/2019 09:00,91,(vau),5.7,(vau),13.2,(vau),3.5,,,,13.3,(vau),,,1.6,,,,38.3,(vau),,,3.6,,,,13.7,(vau),,,2.5,,
17/12/2019 09:00,94,(vau),15.7,(vau),10,(vau),2.6,,,,43,(vau),,,0.8,,,,28.1,(vau),,,1.8,,,,36.9,(vau),,,1.3,,
18/12/2019 09:00,78,(vau),0,(vau),9,(vau),1.4,,,,0.9,(vau),,,0.6,,,,7.3,(vau),,,1.6,,,,1.3,(vau),,,1.2,,
19/12/2019 09:00,91,(vau),11,(vau),14.1,(vau),4,,,,10.2,(vau),,,1.7,,,,39.9,(vau),,,4.4,,,,23.6,(vau),,,4.1,,
20/12/2019 09:00,90,(vau),23,(vau),16.4,(vau),3.6,,,,47.6,(vau),,,1.7,,,,91.3,(vau),,,6.6,,,,34.6,(vau),,,4.4,,
21/12/2019 09:00,95,(vau),11.5,(vau),16.3,(vau),2.3,,,,17.3,(vau),,,1.1,,,,93.2,(vau),,,5.8,,,,16.1,(vau),,,3.3,,
22/12/2019 09:00,93,(vau),3.4,(vau),14.5,(vau),2,,,,1.1,(vau),,,2.4,,,,9.5,(vau),,,5.7,,,,7.7,(vau),,,7.1,,
23/12/2019 09:00,91,(vau),0.1,(vau),13.7,(vau),1,,,,0,(vau),,,1.1,,,,3,(vau),,,2.5,,,,0.7,(vau),,,3,,
24/12/2019 09:00,87,(vau),0.3,(vau),11.7,(vau),0.5,,,,0.1,(vau),,,0.2,,,,0.2,(vau),,,1.8,,,,0,(vau),,,0.2,,
25/12/2019 09:00,72,(vau),0.1,(vau),12.8,(vau),0.5,,,,0,(vau),,,0.1,,,,0,(vau),,,2.4,,,,0,(vau),,,0.9,,
26/12/2019 09:00,73,(vau),0,(vau),14,(vau),0.7,,,,0,(vau),,,0.1,,,,0.2,(vau),,,1,,,,0.1,(vau),,,0.4,,
27/12/2019 09:00,86,(vau),0,(vau),11.6,(vau),1.1,,,,0.1,(vau),,,0.1,,,,0.1,(vau),,,2.8,,,,0.2,(vau),,,0.7,,
28/12/2019 09:00,82,(vau),0.2,(vau),11.6,(vau),0.2,,,,0,(vau),,,0.2,,,,0,(vau),,,3.3,,,,0,(vau),,,0.6,,
29/12/2019 09:00,81,(vau),0.3,(vau),11.4,(vau),0.1,,,,0.1,(vau),,,0.1,,,,0,(vau),,,3.3,,,,0.1,(vau),,,0.5,,
30/12/2019 09:00,78,(vau),0.2,(vau),10.4,(vau),0.3,,,,0.2,(vau),,,0.2,,,,0,(vau),,,2.2,,,,0.1,(vau),,,0.4,,
31/12/2019 09:00,85,(vau),0.3,(vau),8.7,(vau),0.2,,,,0.1,(vau),,,0.1,,,,0,(vau),,,1.4,,,,0.2,(vau),,,0.5,,
01/01/2020 09:00,85,(vau),0.2,(vau),8.2,(vau),0.3,,,,0.2,(vau),,,0.2,,,,0.1,(vau),,,1.2,,,,0.2,(vau),,,0.4,,
02/01/2020 09:00,85,(vau),0.3,(vau),8.9,(vau),0.3,,,,0.1,(vau),,,0.2,,,,0.2,(vau),,,1.7,,,,0.2,(vau),,,0.2,,
03/01/2020 09:00,84,(vau),0,(vau),11.5,(vau),0.4,,,,0.1,(vau),,,0.2,,,,0,(vau),,,0.5,,,,0.2,(vau),,,0.4,,
04/01/2020 09:00,,,0,(vau),,,,,,,0,(vau),,,0.2,,,,0.4,(vau),,,1.2,,,,0,(vau),,,0.6,,
05/01/2020 09:00,,,0,(vau),,,,,,,0.1,(vau),,,0.3,,,,0.1,(vau),,,2.3,,,,0,(vau),,,1.1,,
06/01/2020 09:00,84,(vau),0.1,(vau),7.4,(vau),0.5,,,,0.1,(vau),,,0.1,,,,0.1,(vau),,,2.2,,,,0.2,(vau),,,0.5,,
07/01/2020 09:00,82,(vau),0.1,(vau),7.5,(vau),0.4,,,,0.1,(vau),,,0.1,,,,0.1,(vau),,,1.4,,,,0,(vau),,,0.6,,
08/01/2020 09:00,82,(vau),0.2,(vau),7.5,(vau),0.1,,,,0.1,(vau),,,0.1,,,,0,(vau),,,1.6,,,,0,(vau),,,0.4,,
09/01/2020 09:00,83,(vau),0.1,(vau),7.1,(vau),0.2,,,,0.1,(vau),,,0.1,,,,0,(vau),,,1.1,,,,0.1,(vau),,,0.3,,
10/01/2020 09:00,90,(vau),0.2,(vau),8.8,(vau),0.3,,,,0.2,(vau),,,0.4,,,,0.2,(vau),,,1.7,,,,0,(vau),,,1,,
11/01/2020 09:00,75,(vau),0,(vau),7.3,(vau),1.4,,,,0,(vau),,,0.7,,,,0,(vau),,,1.5,,,,0,(vau),,,0.6,,
12/01/2020 09:00,71,(vau),0.1,(vau),6.4,(vau),0.7,,,,0.1,(vau),,,0.2,,,,0.2,(vau),,,1.8,,,,0,(vau),,,0.7,,
13/01/2020 09:00,71,(vau),0.1,(vau),6.4,(vau),0.3,,,,0.1,(vau),,,0.1,,,,0.3,(vau),,,1.1,,,,0.1,(vau),,,0.7,,
14/01/2020 09:00,72,(vau),0,(vau),7,(vau),1,,,,0.1,(vau),,,0.2,,,,0,(vau),,,1.2,,,,0,(vau),,,0.4,,
15/01/2020 09:00,84,(vau),0,(vau),10.4,(vau),3.4,,,,5.2,(vau),,,1.4,,,,8.8,(vau),,,3,,,,7.9,(vau),,,3.1,,
16/01/2020 09:00,95,(vau),0.1,(vau),12.7,(vau),2.7,,,,7.5,(vau),,,1.1,,,,22.9,(vau),,,3.4,,,,2.5,(vau),,,2.4,,
17/01/2020 09:00,86,(vau),2.3,(vau),13,(vau),2.1,,,,2.2,(vau),,,0.5,,,,9.6,(vau),,,2.4,,,,3.5,(vau),,,3.7,,
18/01/2020 09:00,88,(vau),4.3,(vau),11.9,(vau),1,,,,8.1,(vau),,,0.6,,,,20.6,(vau),,,1,,,,3,(vau),,,1.2,,
19/01/2020 09:00,94,(vau),8.1,(vau),11.9,(vau),1.7,,,,0.3,(vau),,,1.1,,,,1.2,(vau),,,2.8,,,,1.6,(vau),,,1.8,,
20/01/2020 09:00,54,(vau),0,(vau),8.7,(vau),5.2,,,,0,(vau),,,3.7,,,,0,(vau),,,4.6,,,,0,(vau),,,1.9,,
21/01/2020 09:00,59,(vau),0,(vau),6.7,(vau),4.6,,,,0,(vau),,,1.2,,,,0,(vau),,,3.7,,,,0,(vau),,,3.2,,
22/01/2020 09:00,70,(vau),0.1,(vau),8.6,(vau),1.7,,,,0,(vau),,,1.1,,,,0,(vau),,,3.1,,,,0.1,(vau),,,3,,
23/01/2020 09:00,93,(vau),6.5,(vau),8.5,(vau),1.9,,,,7.9,(vau),,,1.5,,,,19,(vau),,,3.2,,,,0,(vau),,,1.9,,
24/01/2020 09:00,93,(vau),1.2,(vau),10.1,(vau),2.9,,,,0.9,(vau),,,1.3,,,,20.7,(vau),,,1.9,,,,1.9,(vau),,,1.1,,
25/01/2020 09:00,97,(vau),15.6,(vau),9.5,(vau),1.8,,,,1.8,(vau),,,1,,,,3.1,(vau),,,3.3,,,,0.1,(vau),,,0.9,,
26/01/2020 09:00,93,(vau),0.3,(vau),8.2,(vau),0.4,,,,1.4,(vau),,,0.1,,,,0.1,(vau),,,0.8,,,,0.1,(vau),,,0.5,,
27/01/2020 09:00,94,(vau),0.3,(vau),8.9,(vau),0.3,,,,0.3,(vau),,,0.3,,,,2.9,(vau),,,2.5,,,,0.2,(vau),,,1.3,,
28/01/2020 09:00,90,(vau),0,(vau),12,(vau),1.1,,,,3.6,(vau),,,0.4,,,,23.7,(vau),,,3.5,,,,4.1,(vau),,,3.5,,
29/01/2020 09:00,91,(vau),0,(vau),13.1,(vau),0.4,,,,1.3,(vau),,,0.4,,,,13.9,(vau),,,2.9,,,,8.1,(vau),,,2.2,,
30/01/2020 09:00,88,(vau),0.4,(vau),12.2,(vau),0.4,,,,0.2,(vau),,,0.3,,,,1,(vau),,,2.7,,,,3.1,(vau),,,2.1,,
31/01/2020 09:00,90,(vau),0,(vau),13.3,(vau),1.5,,,,2.9,(vau),,,0.3,,,,15,(vau),,,2.2,,,,3,(vau),,,1.5,,
01/02/2020 09:00,95,(vau),0.6,(vau),14.1,(vau),1,,,,,,,,,,,,23.5,(vau),,,2.5,,,,3.7,(vau),,,2.3,,
02/02/2020 09:00,90,(vau),0.2,(vau),13,(vau),0.4,,,,,,,,,,,,0.2,(vau),,,0.8,,,,0,(vau),,,1.5,,
03/02/2020 09:00,83,(vau),0.2,(vau),14.5,(vau),0.6,,,,,,,,0.3,,,,0.5,(vau),,,2.9,,,,0.1,(vau),,,1.2,,
04/02/2020 09:00,79,(vau),0.2,(vau),14,(vau),0.3,,,,0.1,(vau),,,0.2,,,,0.3,(vau),,,0.6,,,,0.3,(vau),,,0.7,,
05/02/2020 09:00,80,(vau),0.3,(vau),12.5,(vau),0.7,,,,0.2,(vau),,,0.2,,,,0.1,(vau),,,1.6,,,,0,(vau),,,0.8,,
06/02/2020 09:00,84,(vau),0.3,(vau),11.4,(vau),0.8,,,,,,,,,,,,0,(vau),,,3.7,,,,0,(vau),,,1,,
07/02/2020 09:00,81,(vau),0,(vau),12,(vau),1.4,,,,,,,,,,,,0,(vau),,,1.8,,,,0,(vau),,,0.6,,
08/02/2020 09:00,84,(vau),0,(vau),12.7,(vau),0.5,,,,,,,,,,,,0.3,(vau),,,1.3,,,,2.6,(vau),,,1.1,,
09/02/2020 09:00,90,(vau),0.1,(vau),12.7,(vau),0.5,,,,,,,,,,,,0.9,(vau),,,0.7,,,,0,(vau),,,1.2,,
10/02/2020 09:00,89,(vau),0.1,(vau),10.6,(vau),0.1,,,,,,,,,,,,0,(vau),,,0.7,,,,0.3,(vau),,,1.9,,
11/02/2020 09:00,84,(vau),0.2,(vau),12.6,(vau),0.5,,,,,,,,,,,,0.2,(vau),,,1.3,,,,0,(vau),,,1.9,,
12/02/2020 09:00,91,(vau),0,(vau),12.7,(vau),0.4,,,,,,,,,,,,0.2,(vau),,,1,,,,0.2,(vau),,,1.2,,
13/02/2020 09:00,87,(vau),0.1,(vau),12,(vau),0.1,,,,,,,,,,,,0.6,(vau),,,1.1,,,,0,(vau),,,1.3,,
14/02/2020 09:00,86,(vau),0.1,(vau),10.6,(vau),0.5,,,,,,,,,,,,0.4,(vau),,,1.2,,,,0.1,(vau),,,1.5,,
15/02/2020 09:00,84,(vau),0.1,(vau),11.6,(vau),0.4,,,,,,,,,,,,0.4,(vau),,,1.3,,,,0,(vau),,,0.7,,
16/02/2020 09:00,83,(vau),0.2,(vau),11.9,(vau),0.4,,,,,,,,,,,,0.3,(vau),,,0.8,,,,0,(vau),,,0.9,,
17/02/2020 09:00,83,(vau),0.1,(vau),12.2,(vau),0.4,,,,0.2,(vau),,,0.5,,,,6.5,(vau),,,2.1,,,,0.5,(vau),,,3.7,,
18/02/2020 09:00,87,(vau),0.1,(vau),11.3,(vau),0.5,,,,0,(vau),,,0.4,,,,0.1,(vau),,,0.9,,,,,,,,,,
19/02/2020 09:00,78,(vau),0,(vau),10.1,(vau),0.9,,,,0.1,(vau),,,0.4,,,,0,(vau),,,1.6,,,,0,(vau),,,0.8,,
20/02/2020 09:00,75,(vau),0.1,(vau),11.8,(vau),0.7,,,,0,(vau),,,0.2,,,,0.2,(vau),,,1.9,,,,,,,,,,
21/02/2020 09:00,74,(vau),0,(vau),12.1,(vau),0.6,,,,,,,,,,,,0.2,(vau),,,1.3,,,,0,(vau),,,1,,
22/02/2020 09:00,75,(vau),0,(vau),13.3,(vau),0.3,,,,,,,,,,,,0,(vau),,,2.7,,,,0,(vau),,,0.7,,
23/02/2020 09:00,70,(vau),0.1,(vau),13.1,(vau),0.3,,,,0,(vau),,,0.2,,,,0,(vau),,,2.3,,,,0,(vau),,,0.8,,
24/02/2020 09:00,60,(vau),0,(vau),13.4,(vau),0.5,,,,0.1,(vau),,,0.2,,,,0,(vau),,,1.9,,,,0,(vau),,,0.7,,
25/02/2020 09:00,67,(vau),0,(vau),12.3,(vau),0.3,,,,0,(vau),,,0.2,,,,0,(vau),,,1.2,,,,0,(vau),,,1.9,,
26/02/2020 09:00,83,(vau),0.5,(vau),11.5,(vau),1,,,,,,,,,,,,0,(vau),,,2.2,,,,0,(vau),,,2.3,,
27/02/2020 09:00,74,(vau),0.1,(vau),10.1,(vau),0.8,,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,2.2,,
28/02/2020 09:00,69,(vau),0,(vau),11.9,(vau),1.2,,,,0,(vau),,,0.3,,,,0,(vau),,,1.5,,,,0,(vau),,,1.8,,
29/02/2020 09:00,71,(vau),0,(vau),13.9,(vau),0.9,,,,0.9,(vau),,,0.4,,,,7.6,(vau),,,2.7,,,,0.4,(vau),,,2.3,,
01/03/2020 09:00,91,(vau),0.7,(vau),12.6,(vau),0.9,,,,1.6,(vau),,,1.4,,,,9.5,(vau),,,3.6,,,,4.3,(vau),,,4.2,,
02/03/2020 09:00,82,(vau),1.3,(vau),15.2,(vau),1.9,,,,6.4,(vau),,,1.9,,,,34.2,(vau),,,6.3,,,,12.9,(vau),,,5.5,,
03/03/2020 09:00,77,(vau),0,(vau),10.3,(vau),1.2,,,,0,(vau),,,1.6,,,,2.7,(vau),,,3.8,,,,1.3,(vau),,,4.2,,
04/03/2020 09:00,90,(vau),0.2,(vau),13.3,(vau),0.7,,,,0,(vau),,,1.1,,,,3.2,(vau),,,3.2,,,,0.9,(vau),,,3.5,,
05/03/2020 09:00,82,(vau),0,(vau),14.2,(vau),0.5,,,,0.7,(vau),,,1,,,,8.4,(vau),,,3.5,,,,2.4,(vau),,,3.7,,
06/03/2020 09:00,78,(vau),0.1,(vau),10.7,(vau),1.4,,,,0.3,(vau),,,1.6,,,,0.5,(vau),,,3.4,,,,1.6,(vau),,,3.9,,
07/03/2020 09:00,68,(vau),0,(vau),10.3,(vau),1.1,,,,0,(vau),,,0.8,,,,0,(vau),,,1.8,,,,0,(vau),,,2,,
08/03/2020 09:00,65,(vau),0,(vau),10,(vau),0.8,,,,0.1,(vau),,,0.4,,,,0.2,(vau),,,1.4,,,,0,(vau),,,1.3,,
09/03/2020 09:00,74,(vau),0,(vau),12.8,(vau),1.2,,,,0.2,(vau),,,0.3,,,,0,(vau),,,1.2,,,,0,(vau),,,2.4,,
10/03/2020 09:00,66,(vau),0,(vau),13.1,(vau),0.9,,,,0,(vau),,,0.6,,,,0,(vau),,,1.5,,,,0,(vau),,,1.7,,
11/03/2020 09:00,62,(vau),0,(vau),16.7,(vau),0.3,,,,0,(vau),,,0.2,,,,0,(vau),,,1.6,,,,0,(vau),,,1.2,,
12/03/2020 09:00,66,(vau),0,(vau),17.9,(vau),0.8,,,,0,(vau),,,0.2,,,,0,(vau),,,1.5,,,,,,,,1.2,,
13/03/2020 09:00,80,(vau),0.1,(vau),14.2,(vau),0.6,,,,0,(vau),,,0.2,,,,0.1,(vau),,,1,,,,0,(vau),,,1.5,,
14/03/2020 09:00,86,(vau),0.2,(vau),12.1,(vau),0.4,,,,0,(vau),,,0.4,,,,0.2,(vau),,,1.2,,,,0,(vau),,,0.9,,
15/03/2020 09:00,81,(vau),0.1,(vau),14.1,(vau),0.6,,,,0,(vau),,,0.3,,,,0.1,(vau),,,1.8,,,,0,(vau),,,1.3,,
16/03/2020 09:00,69,(vau),0,(vau),12.3,(vau),1.2,,,,0,(vau),,,1.2,,,,0,(vau),,,2.1,,,,,,,,,,
17/03/2020 09:00,68,(vau),1.1,(vau),10.2,(vau),2,,,,0.6,(vau),,,1.3,,,,0,(vau),,,2.2,,,,0.1,(vau),,,1.7,,
18/03/2020 09:00,69,(vau),0.2,(vau),11.6,(vau),2.2,,,,0,(vau),,,1.4,,,,0,(vau),,,4.4,,,,0,(vau),,,2.1,,
